125,7637.207999999999629,1086.782782433012471,364.094673774328271
126,7637.207999999999629,1094.029732610937117,363.659743185357684
127,7637.207999999999629,1101.284242037018885,363.234156704417330
128,7637.207999999999629,1108.467308388928586,362.808522192470889
129,7637.207999999999629,1115.816233219567948,362.365531293622041
130,7637.207999999999629,1123.071467387781922,361.975982230743909
131,7637.207999999999629,1130.312240511921345,361.539672804061865
132,7637.207999999999629,1137.650517657510591,361.150030283076887
133,7637.207999999999629,1144.835806197044121,360.702202756055499
134,7637.207999999999629,1152.120302883153499,360.272363717860742
135,7637.207999999999629,1159.361050343980423,359.909757984504665
136,7637.207999999999629,1166.684599768094813,359.504732921933169
137,7637.207999999999629,1173.932303812185410,359.108411938526444
138,7637.207999999999629,1181.219765896121544,358.665532990424140
139,7637.207999999999629,1188.523439403297743,358.310176047104164
140,7637.207999999999629,1195.712187962281632,357.922071401746734
141,7637.207999999999629,1203.031744867784028,357.540363702640263
142,7637.207999999999629,1210.248022981494159,357.130616077128082
143,7637.207999999999629,1217.518853267590202,356.721986902576987
144,7637.207999999999629,1224.810960296534176,356.328498906886693
145,7637.207999999999629,1232.060761065304632,355.954387474801877
146,7637.207999999999629,1239.341912615814636,355.610798650008803
147,7637.207999999999629,1246.616541232624513,355.250153604960133
148,7637.207999999999629,1253.866204893544136,354.875973995992410
149,7637.207999999999629,1261.068024186633465,354.487356280367806
125,7950.362000000000080,1089.046288992962218,856.016809279154472
126,7950.362000000000080,1096.307336215470741,855.578720533895648
127,7950.362000000000080,1103.551094099457487,855.154782542903263
128,7950.362000000000080,1110.746559627643137,854.726195515382642
129,7950.362000000000080,1118.105034367941016,854.293102925370249
130,7950.362000000000080,1125.331371578343578,853.905724694645528
131,7950.362000000000080,1132.576909234782534,853.464997368705326
132,7950.362000000000080,1139.907139420797876,853.060736456167319
133,7950.362000000000080,1147.071241738469325,852.620503339226048
134,7950.362000000000080,1154.324882671900014,852.175357396603090
135,7950.362000000000080,1161.573295357120514,851.814330903588143
